Sense_current,Battery_current,Current_ratio,Battery_impedance,Rectified_impedance,Re,Rct,id_cycle,type,ambient_temperature,time
(896.6194458007812-46.700469970703125j),(258.5979919433594-70.10099792480469j),(3.275488654951983+0.7073316852084096j),(0.02862962714432905+0.057525639458598475j),(0.15611163836345895+0.0002956092214228716j),0.10741225627911477,0.19422549669639166,1,impedance,24,2010.0
(858.8946533203125-60.65143966674805j),(297.2729187011719-57.49102783203125j),(2.8231149540951623+0.34194954984898807j),(0.02862962714432905+0.057525639458598475j),(0.15611163836345895+0.0002956092214228716j),0.10741225627911477,0.19422549669639166,1,impedance,24,2010.0
(899.318115234375-65.50050354003906j),(258.31622314453125-52.91197204589844j),(3.3911199438517383+0.4410498835359144j),(0.02862962714432905+0.057525639458598475j),(0.15611163836345895+0.0002956092214228716j),0.10741225627911477,0.19422549669639166,1,impedance,24,2010.0
(877.9725952148438-70.81438446044922j),(278.81280517578125-45.43458557128906j),(3.1078281148935245+0.2524579096077069j),(0.02862962714432905+0.057525639458598475j),(0.15611163836345895+0.0002956092214228716j),0.10741225627911477,0.19422549669639166,1,impedance,24,2010.0
(956.6681518554688-94.3912582397461j),(205.8354949951172-16.470001220703125j),(4.654623791203391-0.08613479767973455j),(0.02862962714432905+0.057525639458598475j),(0.15611163836345895+0.0002956092214228716j),0.10741225627911477,0.19422549669639166,1,impedance,24,2010.0
(773.5524291992188-64.79600524902344j),(387.82470703125-42.9307746887207j),(1.98871848427462+0.053068356774407445j),(0.02862962714432905+0.057525639458598475j),(0.15611163836345895+0.0002956092214228716j),0.10741225627911477,0.19422549669639166,1,impedance,24,2010.0
(809.5540771484375-63.174903869628906j),(299.28082275390625-42.32344436645508j),(2.681228394898352+0.16808266053510298j),(0.02862962714432905+0.057525639458598475j),(0.15611163836345895+0.0002956092214228716j),0.10741225627911477,0.19422549669639166,1,impedance,24,2010.0
(866.8524169921875-71.37382507324219j),(259.36962890625-36.103599548339844j),(3.3162009350060786+0.18642493228659693j),(0.02862962714432905+0.057525639458598475j),(0.15611163836345895+0.0002956092214228716j),0.10741225627911477,0.19422549669639166,1,impedance,24,2010.0
(901.10107421875-76.36474609375j),(256.22222900390625-35.765380859375j),(3.490465479740476+0.18918374628974985j),(0.02862962714432905+0.057525639458598475j),(0.15611163836345895+0.0002956092214228716j),0.10741225627911477,0.19422549669639166,1,impedance,24,2010.0
(897.447021484375-73.7947769165039j),(261.5997619628906-35.32194519042969j),(3.406593465202552+0.17787757296987725j),(0.02862962714432905+0.057525639458598475j),(0.15611163836345895+0.0002956092214228716j),0.10741225627911477,0.19422549669639166,1,impedance,24,2010.0
