Sense_current,Battery_current,Current_ratio,Battery_impedance,Rectified_impedance,Re,Rct,id_cycle,type,ambient_temperature,time
(864.8499145507812-33.30489730834961j),(292.906494140625-84.52355194091797j),(2.7559661048105535+0.681579790454108j),(0.14292000298919022-0.11910902095404614j),(0.09615681931482341-0.0033587529815028916j),0.05064225689246009,0.10592230651613348,0,impedance,24,2009.0
(858.3848266601562-42.13150405883789j),(300.4463806152344-75.87329864501953j),(2.7190404054425787+0.5464238254925992j),(0.14292000298919022-0.11910902095404614j),(0.09615681931482341-0.0033587529815028916j),0.05064225689246009,0.10592230651613348,0,impedance,24,2009.0
(856.7225341796875-49.78998565673828j),(300.31927490234375-68.13848114013672j),(2.748818738767326+0.4578805279052717j),(0.14292000298919022-0.11910902095404614j),(0.09615681931482341-0.0033587529815028916j),0.05064225689246009,0.10592230651613348,0,impedance,24,2009.0
(854.005859375-56.50114440917969j),(303.563232421875-61.265869140625j),(2.7392598820959084+0.3667176429152102j),(0.14292000298919022-0.11910902095404614j),(0.09615681931482341-0.0033587529815028916j),0.05064225689246009,0.10592230651613348,0,impedance,24,2009.0
(853.9482421875-55.32548522949219j),(306.69561767578125-55.26713180541992j),(2.7282638282435014+0.31124615372532904j),(0.14292000298919022-0.11910902095404614j),(0.09615681931482341-0.0033587529815028916j),0.05064225689246009,0.10592230651613348,0,impedance,24,2009.0
(852.7781982421875-60.927406311035156j),(303.70721435546875-50.15087890625j),(2.765611101830109+0.2560703779252417j),(0.14292000298919022-0.11910902095404614j),(0.09615681931482341-0.0033587529815028916j),0.05064225689246009,0.10592230651613348,0,impedance,24,2009.0
(851.306884765625-62.254638671875j),(307.8294982910156-48.66852951049805j),(2.729266887890575+0.2292657714587596j),(0.14292000298919022-0.11910902095404614j),(0.09615681931482341-0.0033587529815028916j),0.05064225689246009,0.10592230651613348,0,impedance,24,2009.0
(849.779052734375-62.50429153442383j),(309.5690002441406-47.195587158203125j),(2.712768940243503+0.21166987448106095j),(0.14292000298919022-0.11910902095404614j),(0.09615681931482341-0.0033587529815028916j),0.05064225689246009,0.10592230651613348,0,impedance,24,2009.0
(848.9119873046875-63.975738525390625j),(310.1248779296875-47.47746658325195j),(2.7054956781267525+0.20789800081315202j),(0.14292000298919022-0.11910902095404614j),(0.09615681931482341-0.0033587529815028916j),0.05064225689246009,0.10592230651613348,0,impedance,24,2009.0
(847.1644287109375-66.28712463378906j),(313.41815185546875-45.704002380371094j),(2.676902398205071+0.17886018602919806j),(0.14292000298919022-0.11910902095404614j),(0.09615681931482341-0.0033587529815028916j),0.05064225689246009,0.10592230651613348,0,impedance,24,2009.0
(845.5536499023438-58.18140411376953j),(316.8673095703125-40.12691879272461j),(2.649245578867672+0.1518763742359464j),(0.14292000298919022-0.11910902095404614j),(0.09615681931482341-0.0033587529815028916j),0.05064225689246009,0.10592230651613348,0,impedance,24,2009.0
(842.6129760742188-56.19055938720703j),(317.4610900878906-40.550018310546875j),(2.6338601843582405+0.15942904783048428j),(0.14292000298919022-0.11910902095404614j),(0.09615681931482341-0.0033587529815028916j),0.05064225689246009,0.10592230651613348,0,impedance,24,2009.0
(846.6205444335938-56.24894332885742j),(315.08197021484375-40.92552947998047j),(2.6652081634005214+0.16765831410999132j),(0.14292000298919022-0.11910902095404614j),(0.09615681931482341-0.0033587529815028916j),0.05064225689246009,0.10592230651613348,0,impedance,24,2009.0
(841.3226928710938-57.77690887451172j),(318.84857177734375-37.7078857421875j),(2.623366961689617+0.12904154642236207j),(0.14292000298919022-0.11910902095404614j),(0.09615681931482341-0.0033587529815028916j),0.05064225689246009,0.10592230651613348,0,impedance,24,2009.0
(839.1141967773438-55.82135009765625j),(320.4742431640625-40.04255676269531j),(2.5995315260870147+0.15062220949652902j),(0.14292000298919022-0.11910902095404614j),(0.09615681931482341-0.0033587529815028916j),0.05064225689246009,0.10592230651613348,0,impedance,24,2009.0
(841.2669677734375-35.85190963745117j),(322.42333984375-30.559473037719727j),(2.5964145826786864+0.13489455142341045j),(0.14292000298919022-0.11910902095404614j),(0.09615681931482341-0.0033587529815028916j),0.05064225689246009,0.10592230651613348,0,impedance,24,2009.0
(840.0001831054688-35.05122756958008j),(323.0382995605469-32.939388275146484j),(2.5845033859203+0.15503032620530754j),(0.14292000298919022-0.11910902095404614j),(0.09615681931482341-0.0033587529815028916j),0.05064225689246009,0.10592230651613348,0,impedance,24,2009.0
