Voltage_measured,Current_measured,Temperature_measured,Current_charge,Voltage_charge,Time,Capacity,id_cycle,type,ambient_temperature,time
4.116561748956975,-5.512929124633905e-05,42.830036312976034,0.0006,0.0,0.0,1.6666751942525773,1,discharge,43,2009.0
4.1165602762786495,0.0015994299278774466,42.83746343556693,0.0004,4.132,9.358999999999998,1.6666751942525773,1,discharge,43,2009.0
3.786774822241442,-3.974957053116242,42.887193092084644,3.997,1.808,19.453,1.6666751942525773,1,discharge,43,2009.0
3.7613680793220547,-3.976246970286602,43.00236469651402,3.997,1.794,28.781000000000002,1.6666751942525773,1,discharge,43,2009.0
3.7410742576810456,-3.9724027051938906,43.172906343092144,3.997,1.778,38.156000000000006,1.6666751942525773,1,discharge,43,2009.0
3.723786307945283,-3.9742478924702236,43.33586915125323,3.997,1.762,47.516,1.6666751942525773,1,discharge,43,2009.0
3.708731719008577,-3.974544669709695,43.518964373686806,3.997,1.746,56.843999999999994,1.6666751942525773,1,discharge,43,2009.0
3.6949706046133457,-3.9741398594587527,43.733625699269254,3.997,1.732,66.219,1.6666751942525773,1,discharge,43,2009.0
3.6824676913093968,-3.976356942648452,43.95689123332089,3.997,1.719,75.531,1.6666751942525773,1,discharge,43,2009.0
3.670707470372139,-3.974862466632987,44.17040141321341,3.997,1.706,84.844,1.6666751942525773,1,discharge,43,2009.0
3.6594377130463625,-3.974262448765133,44.380705164655,3.997,1.695,94.141,1.6666751942525773,1,discharge,43,2009.0
3.648958752342176,-3.973299246172436,44.6058478958942,3.997,1.685,103.5,1.6666751942525773,1,discharge,43,2009.0
3.639158653826733,-3.975262459974154,44.82425835651497,3.997,1.676,112.859,1.6666751942525773,1,discharge,43,2009.0
3.630201046924443,-3.9728641657400283,45.05996480080616,3.997,1.666,122.281,1.6666751942525773,1,discharge,43,2009.0
3.6220029528504667,-3.975541340435678,45.27289849825146,3.997,1.655,131.625,1.6666751942525773,1,discharge,43,2009.0
3.614520821783644,-3.975402734688633,45.46066888573289,3.997,1.647,141.016,1.6666751942525773,1,discharge,43,2009.0
3.6074400672348905,-3.9757578392023163,45.617830788581,3.997,1.64,150.375,1.6666751942525773,1,discharge,43,2009.0
3.600911032838107,-3.9746472694255774,45.80248152926752,3.997,1.636,159.688,1.6666751942525773,1,discharge,43,2009.0
3.594793070929259,-3.973955106080144,45.95921635865012,3.997,1.631,169.047,1.6666751942525773,1,discharge,43,2009.0
3.5888700984133943,-3.9738326610485175,46.13187424636689,3.997,1.627,178.344,1.6666751942525773,1,discharge,43,2009.0
3.5833032368230713,-3.97533167738273,46.27689671916742,3.997,1.623,187.703,1.6666751942525773,1,discharge,43,2009.0
3.5780036637058044,-3.973761439360216,46.423202257423185,3.997,1.618,197.063,1.6666751942525773,1,discharge,43,2009.0
3.572954951405847,-3.974885553004424,46.58984120887267,3.997,1.613,206.406,1.6666751942525773,1,discharge,43,2009.0
3.5680092172030213,-3.972453705942377,46.720022093365856,3.997,1.609,215.76600000000002,1.6666751942525773,1,discharge,43,2009.0
3.563300686075145,-3.9754364587217066,46.854576745715676,3.997,1.605,225.109,1.6666751942525773,1,discharge,43,2009.0
3.558785136382944,-3.9739632040071498,47.028063696031495,3.997,1.601,234.453,1.6666751942525773,1,discharge,43,2009.0
3.554410892761517,-3.973992703370816,47.16470567338989,3.997,1.596,243.844,1.6666751942525773,1,discharge,43,2009.0
3.5502696601446075,-3.97367269998492,47.273008393563835,3.997,1.592,253.203,1.6666751942525773,1,discharge,43,2009.0
3.546165951720299,-3.974428251998297,47.41908910426659,3.997,1.588,262.547,1.6666751942525773,1,discharge,43,2009.0
3.5422460663055992,-3.9748269000642136,47.57104647862409,3.997,1.584,271.875,1.6666751942525773,1,discharge,43,2009.0
3.538300140469022,-3.973713975041282,47.71155180589369,3.997,1.58,281.203,1.6666751942525773,1,discharge,43,2009.0
3.5346085574217114,-3.973290724523299,47.82206070675705,3.997,1.577,290.516,1.6666751942525773,1,discharge,43,2009.0
3.5307258272702904,-3.9746366473184667,47.991439945227874,3.997,1.573,299.844,1.6666751942525773,1,discharge,43,2009.0
3.5271639899069456,-3.97677077802233,48.142552840316,3.997,1.569,309.141,1.6666751942525773,1,discharge,43,2009.0
3.5236137200877753,-3.9731226673860753,48.2302424757709,3.997,1.566,318.438,1.6666751942525773,1,discharge,43,2009.0
3.519962736796174,-3.9739036381857447,48.3613797385512,3.997,1.563,327.813,1.6666751942525773,1,discharge,43,2009.0
3.5164130599279666,-3.9747439613825173,48.50418243261597,3.997,1.559,337.172,1.6666751942525773,1,discharge,43,2009.0
3.5128313234390802,-3.9750113684553314,48.62102436451178,3.997,1.555,346.531,1.6666751942525773,1,discharge,43,2009.0
3.5095263869240547,-3.9731800153600094,48.725792178982516,3.997,1.552,355.875,1.6666751942525773,1,discharge,43,2009.0
3.506007801474803,-3.974154247459157,48.85334795132834,3.997,1.549,365.156,1.6666751942525773,1,discharge,43,2009.0
3.5025951687344397,-3.974042522587848,48.991479498060315,3.997,1.545,374.453,1.6666751942525773,1,discharge,43,2009.0
3.4992322547649444,-3.974284963012902,49.08570140321666,3.997,1.542,383.828,1.6666751942525773,1,discharge,43,2009.0
3.4956550840197615,-3.975115478726343,49.21591540551638,3.997,1.539,393.172,1.6666751942525773,1,discharge,43,2009.0
3.4923674058751084,-3.9752263758906854,49.319056368508484,3.997,1.535,402.609,1.6666751942525773,1,discharge,43,2009.0
3.4889075277639816,-3.974825500651849,49.44601053154133,3.997,1.532,411.938,1.6666751942525773,1,discharge,43,2009.0
3.4855995869918184,-3.9757228540703324,49.55505497519118,3.997,1.529,421.25,1.6666751942525773,1,discharge,43,2009.0
3.4822797804722816,-3.97461666865141,49.640455164383546,3.997,1.525,430.547,1.6666751942525773,1,discharge,43,2009.0
3.4788993208779053,-3.976654856197437,49.72943143120933,3.997,1.522,439.859,1.6666751942525773,1,discharge,43,2009.0
3.475512546142718,-3.974236910354489,49.86419168102648,3.997,1.519,449.234,1.6666751942525773,1,discharge,43,2009.0
3.4721806374546813,-3.9752635449914,49.95894949727823,3.997,1.515,458.625,1.6666751942525773,1,discharge,43,2009.0
3.4689201337762685,-3.973931703297982,50.047348202465734,3.997,1.512,467.969,1.6666751942525773,1,discharge,43,2009.0
3.4655108835181796,-3.9752757921830133,50.181029471944775,3.997,1.509,477.313,1.6666751942525773,1,discharge,43,2009.0
3.4623468107757707,-3.974984076260289,50.2819139472059,3.997,1.505,486.688,1.6666751942525773,1,discharge,43,2009.0
3.4590501069230744,-3.9730391839674972,50.35060546159786,3.997,1.503,496.063,1.6666751942525773,1,discharge,43,2009.0
3.4558038133739584,-3.974591367246285,50.471040962409376,3.997,1.499,505.359,1.6666751942525773,1,discharge,43,2009.0
3.4525958582105285,-3.9732437160464826,50.56015404829675,3.997,1.495,514.703,1.6666751942525773,1,discharge,43,2009.0
3.449339825618009,-3.9737050273456074,50.71131102732432,3.997,1.493,524.031,1.6666751942525773,1,discharge,43,2009.0
