Voltage_measured,Current_measured,Temperature_measured,Current_charge,Voltage_charge,Time,Capacity,id_cycle,type,ambient_temperature,time
4.087016142066692,-0.0030060663936215554,43.26523418326313,0.0004,0.0,0.0,1.7048641073512139,1,discharge,43,2009.0
4.086933538213789,-0.00023507909736742707,43.25683175903665,0.0004,4.103,9.358999999999998,1.7048641073512139,1,discharge,43,2009.0
3.718468398813418,-3.990765247631381,43.31172882355051,4.001,1.544,19.453,1.7048641073512139,1,discharge,43,2009.0
3.6946844538159462,-3.9886399692684815,43.445612445012834,4.001,1.55,28.781000000000002,1.7048641073512139,1,discharge,43,2009.0
3.6763218474507937,-3.9891557451571416,43.6117807909961,4.001,1.547,38.156000000000006,1.7048641073512139,1,discharge,43,2009.0
3.660493328663384,-3.9903035563061975,43.79820743505798,4.001,1.533,47.516,1.7048641073512139,1,discharge,43,2009.0
3.6458154297197614,-3.990573302150908,44.02778036803401,4.001,1.519,56.843999999999994,1.7048641073512139,1,discharge,43,2009.0
3.6320097991265876,-3.9877955703612713,44.27924667181707,4.001,1.504,66.219,1.7048641073512139,1,discharge,43,2009.0
3.6193988488932636,-3.988181546697809,44.5054811746427,4.001,1.491,75.531,1.7048641073512139,1,discharge,43,2009.0
3.607694052035966,-3.990526710966512,44.71944462130807,4.001,1.475,84.844,1.7048641073512139,1,discharge,43,2009.0
3.5966576323962,-3.989224523594567,44.9465272242587,4.001,1.461,94.141,1.7048641073512139,1,discharge,43,2009.0
3.586966995773014,-3.9894499057641597,45.11433547383592,4.001,1.45,103.5,1.7048641073512139,1,discharge,43,2009.0
3.578128156386983,-3.9873456165940606,45.2888067726484,4.001,1.442,112.859,1.7048641073512139,1,discharge,43,2009.0
3.5700195453887233,-3.9903650021111843,45.52937788394507,4.001,1.434,122.281,1.7048641073512139,1,discharge,43,2009.0
3.562461758466925,-3.987457368189144,45.720591591771864,4.001,1.425,131.625,1.7048641073512139,1,discharge,43,2009.0
3.5555596563890624,-3.989395769201705,45.8441049563042,4.001,1.417,141.016,1.7048641073512139,1,discharge,43,2009.0
3.548748779114632,-3.9862543436077527,46.0147511352764,4.001,1.41,150.375,1.7048641073512139,1,discharge,43,2009.0
3.542442391231928,-3.98708914800779,46.154984546438655,4.001,1.404,159.688,1.7048641073512139,1,discharge,43,2009.0
3.5365475242192272,-3.988797500605063,46.30443052505017,4.001,1.399,169.047,1.7048641073512139,1,discharge,43,2009.0
3.5306342144305427,-3.987401851789925,46.47315879955595,4.001,1.393,178.344,1.7048641073512139,1,discharge,43,2009.0
3.524967301721225,-3.988038464129564,46.578870242689476,4.001,1.393,187.703,1.7048641073512139,1,discharge,43,2009.0
3.5194604452146443,-3.990305918727586,46.694816272485355,4.001,1.389,197.063,1.7048641073512139,1,discharge,43,2009.0
3.5141386518789486,-3.993083489170305,46.87334242164876,4.001,1.387,206.406,1.7048641073512139,1,discharge,43,2009.0
3.5090240294995305,-3.987460266745742,46.9665068007153,4.001,1.384,215.76600000000002,1.7048641073512139,1,discharge,43,2009.0
3.503924419622407,-3.9909835112602523,47.052593855002414,4.001,1.379,225.109,1.7048641073512139,1,discharge,43,2009.0
3.4992072045331666,-3.9893716628072635,47.24689877510834,4.001,1.375,234.453,1.7048641073512139,1,discharge,43,2009.0
