Voltage_measured,Current_measured,Temperature_measured,Current_charge,Voltage_charge,Time,Capacity,id_cycle,type,ambient_temperature,time
4.122635846291491,-0.0006074349136117565,43.41517780938604,0.0004,0.0,0.0,1.697507332205763,1,discharge,43,2009.0
4.122758586822445,-0.00032066021316996915,43.40626577176862,0.0006,4.138,9.358999999999998,1.697507332205763,1,discharge,43,2009.0
3.8045444413968794,-4.0242058897714,43.44300568010792,3.995,1.854,19.453,1.697507332205763,1,discharge,43,2009.0
3.7792997089584865,-4.0211881044281785,43.55895892484553,3.995,1.82,28.781000000000002,1.697507332205763,1,discharge,43,2009.0
3.7589069377472395,-4.022193608909733,43.72155018599956,3.995,1.806,38.156000000000006,1.697507332205763,1,discharge,43,2009.0
3.741408470691656,-4.022328305816472,43.88622270502331,3.995,1.789,47.516,1.697507332205763,1,discharge,43,2009.0
3.726137410600065,-4.022030406410107,44.062930407879854,3.995,1.773,56.843999999999994,1.697507332205763,1,discharge,43,2009.0
3.712159255383393,-4.024402982095126,44.26603481239899,3.995,1.759,66.219,1.697507332205763,1,discharge,43,2009.0
3.699320110081699,-4.02147461027646,44.47657261673918,3.995,1.744,75.531,1.697507332205763,1,discharge,43,2009.0
3.6871500715704704,-4.0221230371725865,44.63494259348186,3.995,1.728,84.844,1.697507332205763,1,discharge,43,2009.0
3.6759036129816014,-4.023660760154148,44.852534235093835,3.995,1.714,94.141,1.697507332205763,1,discharge,43,2009.0
3.6650353455074214,-4.020012308551312,45.03474882479476,3.995,1.702,103.5,1.697507332205763,1,discharge,43,2009.0
3.6549029944196887,-4.023115575492921,45.20593171148314,3.995,1.688,112.859,1.697507332205763,1,discharge,43,2009.0
3.6455386456591645,-4.024423802247087,45.42603904221644,3.995,1.68,122.281,1.697507332205763,1,discharge,43,2009.0
3.6369754038036843,-4.023274493799255,45.624218415128915,3.995,1.673,131.625,1.697507332205763,1,discharge,43,2009.0
3.6293281531550274,-4.023368738165938,45.75273907045649,3.995,1.665,141.016,1.697507332205763,1,discharge,43,2009.0
3.622168692930865,-4.022319204930279,45.91825152889412,3.995,1.656,150.375,1.697507332205763,1,discharge,43,2009.0
3.6152991626957593,-4.024052986240762,46.08464883553829,3.995,1.653,159.688,1.697507332205763,1,discharge,43,2009.0
3.608936429929418,-4.022976087830028,46.234636723505176,3.995,1.65,169.047,1.697507332205763,1,discharge,43,2009.0
3.602880706937038,-4.022959533864147,46.3797992507442,3.995,1.645,178.344,1.697507332205763,1,discharge,43,2009.0
