Sense_current,Battery_current,Current_ratio,Battery_impedance,Rectified_impedance,Re,Rct,id_cycle,type,ambient_temperature,time
(894.9740600585938-46.662200927734375j),(262.2669982910156-71.92859649658203j),(3.219117176962026+0.7049471751075322j),(0.005716604772143075-0.020688281384392496j),(0.1395281845929799-0.004626531002846845j),(0.048745478569106604+0j),(0.1617636532324595+0j),1,impedance,24,2010.0
(891.0156860351562-56.092716217041016j),(266.7078857421875-62.930110931396484j),(3.2116160312976927+0.5474702650626491j),(0.005716604772143075-0.020688281384392496j),(0.1395281845929799-0.004626531002846845j),(0.048745478569106604+0j),(0.1617636532324595+0j),1,impedance,24,2010.0
(891.2167358398438-60.82502365112305j),(267.7254638671875-57.527339935302734j),(3.2285958233018612+0.46655071200707865j),(0.005716604772143075-0.020688281384392496j),(0.1395281845929799-0.004626531002846845j),(0.048745478569106604+0j),(0.1617636532324595+0j),1,impedance,24,2010.0
(890.5300903320312-65.9903793334961j),(268.4728088378906-51.660377502441406j),(3.2441971904769096+0.37845945240678996j),(0.005716604772143075-0.020688281384392496j),(0.1395281845929799-0.004626531002846845j),(0.048745478569106604+0j),(0.1617636532324595+0j),1,impedance,24,2010.0
(890.7782592773438-62.264713287353516j),(268.8313293457031-48.731201171875j),(3.248754687684172+0.3572909645242248j),(0.005716604772143075-0.020688281384392496j),(0.1395281845929799-0.004626531002846845j),(0.048745478569106604+0j),(0.1617636532324595+0j),1,impedance,24,2010.0
(888.4071044921875-64.11849975585938j),(269.6352233886719-48.195003509521484j),(3.2340298538758567+0.3402581430147055j),(0.005716604772143075-0.020688281384392496j),(0.1395281845929799-0.004626531002846845j),(0.048745478569106604+0j),(0.1617636532324595+0j),1,impedance,24,2010.0
(887.350830078125-67.91249084472656j),(270.3860778808594-44.240116119384766j),(3.2362501390309157+0.27834122114282084j),(0.005716604772143075-0.020688281384392496j),(0.1395281845929799-0.004626531002846845j),(0.048745478569106604+0j),(0.1617636532324595+0j),1,impedance,24,2010.0
(887.706298828125-64.12413024902344j),(272.40191650390625-44.71025085449219j),(3.210946051896162+0.29162083083345747j),(0.005716604772143075-0.020688281384392496j),(0.1395281845929799-0.004626531002846845j),(0.048745478569106604+0j),(0.1617636532324595+0j),1,impedance,24,2010.0
(884.7424926757812-65.31434631347656j),(273.1998291015625-45.70561599731445j),(3.189180497043487+0.2944698504939782j),(0.005716604772143075-0.020688281384392496j),(0.1395281845929799-0.004626531002846845j),(0.048745478569106604+0j),(0.1617636532324595+0j),1,impedance,24,2010.0
(884.4923706054688-65.19171905517578j),(273.954345703125-45.58675765991211j),(3.1801524103066914+0.29122048781630505j),(0.005716604772143075-0.020688281384392496j),(0.1395281845929799-0.004626531002846845j),(0.048745478569106604+0j),(0.1617636532324595+0j),1,impedance,24,2010.0
(881.7974853515625-53.48160934448242j),(279.057373046875-44.3212776184082j),(3.111855903921762+0.3025894609404665j),(0.005716604772143075-0.020688281384392496j),(0.1395281845929799-0.004626531002846845j),(0.048745478569106604+0j),(0.1617636532324595+0j),1,impedance,24,2010.0
(879.3685302734375-52.49320983886719j),(281.9087829589844-42.21159362792969j),(3.0782036919484534+0.2747082680319368j),(0.005716604772143075-0.020688281384392496j),(0.1395281845929799-0.004626531002846845j),(0.048745478569106604+0j),(0.1617636532324595+0j),1,impedance,24,2010.0
(876.209228515625-51.847259521484375j),(285.69488525390625-44.51274871826172j),(3.021859302913697+0.2893436619195629j),(0.005716604772143075-0.020688281384392496j),(0.1395281845929799-0.004626531002846845j),(0.048745478569106604+0j),(0.1617636532324595+0j),1,impedance,24,2010.0
(872.7840576171875-50.67311477661133j),(288.65460205078125-45.238033294677734j),(2.977996546168815+0.29116318095501276j),(0.005716604772143075-0.020688281384392496j),(0.1395281845929799-0.004626531002846845j),(0.048745478569106604+0j),(0.1617636532324595+0j),1,impedance,24,2010.0
(869.3755493164062-49.029808044433594j),(290.18499755859375-48.094364166259766j),(2.9430954678819767+0.31881902214903457j),(0.005716604772143075-0.020688281384392496j),(0.1395281845929799-0.004626531002846845j),(0.048745478569106604+0j),(0.1617636532324595+0j),1,impedance,24,2010.0
(864.888916015625-29.18632698059082j),(297.47607421875-39.76545715332031j),(2.8692670179356012+0.28543938501797833j),(0.005716604772143075-0.020688281384392496j),(0.1395281845929799-0.004626531002846845j),(0.048745478569106604+0j),(0.1617636532324595+0j),1,impedance,24,2010.0
(860.7355346679688-26.93250846862793j),(302.39056396484375-42.351078033447266j),(2.803911215474087+0.3036343231511937j),(0.005716604772143075-0.020688281384392496j),(0.1395281845929799-0.004626531002846845j),(0.048745478569106604+0j),(0.1617636532324595+0j),1,impedance,24,2010.0
(856.7472534179688-26.387319564819336j),(306.1187744140625-40.807472229003906j),(2.761164955530958+0.28188026965308893j),(0.005716604772143075-0.020688281384392496j),(0.1395281845929799-0.004626531002846845j),(0.048745478569106604+0j),(0.1617636532324595+0j),1,impedance,24,2010.0
(853.8018798828125-29.75738525390625j),(308.9889831542969-39.06242370605469j),(2.7317277695606688+0.24903969567045134j),(0.005716604772143075-0.020688281384392496j),(0.1395281845929799-0.004626531002846845j),(0.048745478569106604+0j),(0.1617636532324595+0j),1,impedance,24,2010.0
(849.4955444335938-27.759178161621094j),(311.4928894042969-41.29074478149414j),(2.691690753486575+0.26768745164861696j),(0.005716604772143075-0.020688281384392496j),(0.1395281845929799-0.004626531002846845j),(0.048745478569106604+0j),(0.1617636532324595+0j),1,impedance,24,2010.0
(844.0956420898438-28.177087783813477j),(320.5953369140625-40.68117904663086j),(2.602153945212281+0.24230421913181854j),(0.005716604772143075-0.020688281384392496j),(0.1395281845929799-0.004626531002846845j),(0.048745478569106604+0j),(0.1617636532324595+0j),1,impedance,24,2010.0
(842.7476806640625+10.862749099731445j),(322.1278381347656-22.302879333496094j),(2.6013852877246046+0.21383166282874366j),(0.005716604772143075-0.020688281384392496j),(0.1395281845929799-0.004626531002846845j),(0.048745478569106604+0j),(0.1617636532324595+0j),1,impedance,24,2010.0
(840.3321533203125+9.588558197021484j),(326.361572265625-20.13722038269043j),(2.5632785512615546+0.1875400429686113j),(0.005716604772143075-0.020688281384392496j),(0.1395281845929799-0.004626531002846845j),(0.048745478569106604+0j),(0.1617636532324595+0j),1,impedance,24,2010.0
(836.5626831054688+8.032024383544922j),(331.5055236816406-18.92660140991211j),(2.5139478699959876+0.16775742698533036j),(0.005716604772143075-0.020688281384392496j),(0.1395281845929799-0.004626531002846845j),(0.048745478569106604+0j),(0.1617636532324595+0j),1,impedance,24,2010.0
(833.5817260742188+8.810409545898438j),(330.3872985839844-19.639602661132812j),(2.512580430945279+0.17602520167408373j),(0.005716604772143075-0.020688281384392496j),(0.1395281845929799-0.004626531002846845j),(0.048745478569106604+0j),(0.1617636532324595+0j),1,impedance,24,2010.0
(829.6690063476562+8.118284225463867j),(335.66741943359375-19.034950256347656j),(2.4624094897137225+0.1638232464315825j),(0.005716604772143075-0.020688281384392496j),(0.1395281845929799-0.004626531002846845j),(0.048745478569106604+0j),(0.1617636532324595+0j),1,impedance,24,2010.0
(828.4009399414062+6.367071151733398j),(335.2845153808594-16.906124114990234j),(2.4635191885357326+0.1432086186808722j),(0.005716604772143075-0.020688281384392496j),(0.1395281845929799-0.004626531002846845j),(0.048745478569106604+0j),(0.1617636532324595+0j),1,impedance,24,2010.0
(825.8226318359375-5.56281852722168j),(338.89208984375-20.13335609436035j),(2.4292319373797624+0.12790435186558358j),(0.005716604772143075-0.020688281384392496j),(0.1395281845929799-0.004626531002846845j),(0.048745478569106604+0j),(0.1617636532324595+0j),1,impedance,24,2010.0
(825.673095703125-5.280975341796875j),(341.5937194824219-19.745895385742188j),(2.4099611599018034+0.12384848781595663j),(0.005716604772143075-0.020688281384392496j),(0.1395281845929799-0.004626531002846845j),(0.048745478569106604+0j),(0.1617636532324595+0j),1,impedance,24,2010.0
(822.2100219726562-7.26609992980957j),(342.5280456542969-17.95170021057129j),(2.394950088102901+0.10430481977862187j),(0.005716604772143075-0.020688281384392496j),(0.1395281845929799-0.004626531002846845j),(0.048745478569106604+0j),(0.1617636532324595+0j),1,impedance,24,2010.0
