Sense_current,Battery_current,Current_ratio,Battery_impedance,Rectified_impedance,Re,Rct,id_cycle,type,ambient_temperature,time
(928.3472290039062-48.499576568603516j),(228.7861328125-70.94481658935547j),(3.76172584438583+0.9544956717274271j),(0.19021741554080737+0.07913959666077047j),(0.17493022756754967-0.02331644173631698j),0.05605783343888099,0.20097016584458333,1,impedance,24,2010.0
(922.0059814453125-52.15481185913086j),(233.29783630371094-67.84492492675781j),(3.70383574337748+0.8535511912426126j),(0.19021741554080737+0.07913959666077047j),(0.17493022756754967-0.02331644173631698j),0.05605783343888099,0.20097016584458333,1,impedance,24,2010.0
(920.0405883789062-52.19926452636719j),(236.62075805664062-67.22105407714844j),(3.6558702379340415+0.8179848126025503j),(0.19021741554080737+0.07913959666077047j),(0.17493022756754967-0.02331644173631698j),0.05605783343888099,0.20097016584458333,1,impedance,24,2010.0
(914.2005615234375-52.371726989746094j),(242.2973175048828-66.45936584472656j),(3.564190338159781+0.7614698525522733j),(0.19021741554080737+0.07913959666077047j),(0.17493022756754967-0.02331644173631698j),0.05605783343888099,0.20097016584458333,1,impedance,24,2010.0
(911.2781372070312-45.477928161621094j),(246.62347412109375-65.4150161743164j),(3.4978434135716947+0.7433743116536402j),(0.19021741554080737+0.07913959666077047j),(0.17493022756754967-0.02331644173631698j),0.05605783343888099,0.20097016584458333,1,impedance,24,2010.0
(907.116943359375-46.32453536987305j),(251.11593627929688-65.69110107421875j),(3.426140647581949+0.7117924049476518j),(0.19021741554080737+0.07913959666077047j),(0.17493022756754967-0.02331644173631698j),0.05605783343888099,0.20097016584458333,1,impedance,24,2010.0
(899.554443359375-43.06085968017578j),(259.12646484375-67.00004577636719j),(3.2942234027295925+0.6855813018072434j),(0.19021741554080737+0.07913959666077047j),(0.17493022756754967-0.02331644173631698j),0.05605783343888099,0.20097016584458333,1,impedance,24,2010.0
(891.207275390625-43.172672271728516j),(266.564697265625-68.21566772460938j),(3.176714891409828+0.6509828833170116j),(0.19021741554080737+0.07913959666077047j),(0.17493022756754967-0.02331644173631698j),0.05605783343888099,0.20097016584458333,1,impedance,24,2010.0
(885.2266845703125-43.83500289916992j),(273.4709777832031-69.10552978515625j),(3.080782312186481+0.6182158425280606j),(0.19021741554080737+0.07913959666077047j),(0.17493022756754967-0.02331644173631698j),0.05605783343888099,0.20097016584458333,1,impedance,24,2010.0
(877.4107666015625-43.043678283691406j),(281.1755065917969-67.8630599975586j),(2.9836528086978147+0.5670342101181585j),(0.19021741554080737+0.07913959666077047j),(0.17493022756754967-0.02331644173631698j),0.05605783343888099,0.20097016584458333,1,impedance,24,2010.0
