Sense_current,Battery_current,Current_ratio,Battery_impedance,Rectified_impedance,Re,Rct,id_cycle,type,ambient_temperature,time
(895.4669189453125-51.63282775878906j),(263.5551452636719-66.61495971679688j),(3.24016376563369+0.6230595528705798j),(0.0068588378401735345-0.026068110311734213j),(0.14050551879581147-0.003496061295884246j),0.10369425753447586,0.1418732466241537,1,impedance,24,2009.0
(891.9974975585938-59.241554260253906j),(268.87139892578125-59.605621337890625j),(3.2087130069123333+0.49099970744068777j),(0.0068588378401735345-0.026068110311734213j),(0.14050551879581147-0.003496061295884246j),0.10369425753447586,0.1418732466241537,1,impedance,24,2009.0
(891.0208740234375-66.72086334228516j),(268.8207702636719-52.04076385498047j),(3.24113502498738+0.37925000741271486j),(0.0068588378401735345-0.026068110311734213j),(0.14050551879581147-0.003496061295884246j),0.10369425753447586,0.1418732466241537,1,impedance,24,2009.0
(890.0012817382812-69.50477600097656j),(267.72607421875-50.24831771850586j),(3.2582487975270853+0.35191471379109207j),(0.0068588378401735345-0.026068110311734213j),(0.14050551879581147-0.003496061295884246j),0.10369425753447586,0.1418732466241537,1,impedance,24,2009.0
(890.5099487304688-67.06982421875j),(268.115478515625-43.8662223815918j),(3.274638834121459+0.28560906487819854j),(0.0068588378401735345-0.026068110311734213j),(0.14050551879581147-0.003496061295884246j),0.10369425753447586,0.1418732466241537,1,impedance,24,2009.0
(888.6746826171875-68.96243286132812j),(269.05926513671875-39.95317459106445j),(3.2688771766106575+0.2290929757100987j),(0.0068588378401735345-0.026068110311734213j),(0.14050551879581147-0.003496061295884246j),0.10369425753447586,0.1418732466241537,1,impedance,24,2009.0
(889.7006225585938-73.00680541992188j),(270.064208984375-37.80891036987305j),(3.268194011281596+0.1872149190524727j),(0.0068588378401735345-0.026068110311734213j),(0.14050551879581147-0.003496061295884246j),0.10369425753447586,0.1418732466241537,1,impedance,24,2009.0
(888.5660400390625-74.84996795654297j),(269.2413330078125-33.73772048950195j),(3.28353703301488+0.1334456573916868j),(0.0068588378401735345-0.026068110311734213j),(0.14050551879581147-0.003496061295884246j),0.10369425753447586,0.1418732466241537,1,impedance,24,2009.0
(887.1539306640625-75.72499084472656j),(272.1510009765625-36.2661018371582j),(3.239341384737086+0.15341958526570118j),(0.0068588378401735345-0.026068110311734213j),(0.14050551879581147-0.003496061295884246j),0.10369425753447586,0.1418732466241537,1,impedance,24,2009.0
(886.4688110351562-75.69651794433594j),(273.5889892578125-34.775787353515625j),(3.223239230981168+0.13302495922991583j),(0.0068588378401735345-0.026068110311734213j),(0.14050551879581147-0.003496061295884246j),0.10369425753447586,0.1418732466241537,1,impedance,24,2009.0
(888.0545043945312-66.59568786621094j),(273.8012390136719-29.18976593017578j),(3.2326173645303906+0.10140076957382414j),(0.0068588378401735345-0.026068110311734213j),(0.14050551879581147-0.003496061295884246j),0.10369425753447586,0.1418732466241537,1,impedance,24,2009.0
(886.7296142578125-66.59822845458984j),(273.8683776855469-30.18902587890625j),(3.225408416545438+0.11236678715012692j),(0.0068588378401735345-0.026068110311734213j),(0.14050551879581147-0.003496061295884246j),0.10369425753447586,0.1418732466241537,1,impedance,24,2009.0
(886.1436157226562-67.28663635253906j),(275.17816162109375-29.552852630615234j),(3.209496917502902+0.10016475474093439j),(0.0068588378401735345-0.026068110311734213j),(0.14050551879581147-0.003496061295884246j),0.10369425753447586,0.1418732466241537,1,impedance,24,2009.0
(884.5339965820312-65.90815734863281j),(275.7825622558594-30.40172576904297j),(3.1948799446022598+0.11321131523614648j),(0.0068588378401735345-0.026068110311734213j),(0.14050551879581147-0.003496061295884246j),0.10369425753447586,0.1418732466241537,1,impedance,24,2009.0
(884.8361206054688-67.01068878173828j),(276.0290832519531-29.04669189453125j),(3.1957486457767095+0.09352361425241455j),(0.0068588378401735345-0.026068110311734213j),(0.14050551879581147-0.003496061295884246j),0.10369425753447586,0.1418732466241537,1,impedance,24,2009.0
(884.9010620117188-45.160423278808594j),(277.6583557128906-21.372482299804688j),(3.180688031766015+0.08218292340860314j),(0.0068588378401735345-0.026068110311734213j),(0.14050551879581147-0.003496061295884246j),0.10369425753447586,0.1418732466241537,1,impedance,24,2009.0
(883.78955078125-45.01106262207031j),(279.0489807128906-20.924781799316406j),(3.161467199170556+0.07576429282148923j),(0.0068588378401735345-0.026068110311734213j),(0.14050551879581147-0.003496061295884246j),0.10369425753447586,0.1418732466241537,1,impedance,24,2009.0
(881.9114990234375-46.02264404296875j),(281.8739929199219-23.08228302001953j),(3.121184155378844+0.09231576038474332j),(0.0068588378401735345-0.026068110311734213j),(0.14050551879581147-0.003496061295884246j),0.10369425753447586,0.1418732466241537,1,impedance,24,2009.0
(880.5368041992188-45.91656494140625j),(281.5283203125-22.407032012939453j),(3.1209134661717464+0.08529814328470485j),(0.0068588378401735345-0.026068110311734213j),(0.14050551879581147-0.003496061295884246j),0.10369425753447586,0.1418732466241537,1,impedance,24,2009.0
(878.80419921875-44.540740966796875j),(283.6630554199219-23.596479415893555j),(3.0897381354339735+0.09999963267856711j),(0.0068588378401735345-0.026068110311734213j),(0.14050551879581147-0.003496061295884246j),0.10369425753447586,0.1418732466241537,1,impedance,24,2009.0
(877.18994140625-45.007728576660156j),(284.5467529296875-23.163902282714844j),(3.075258696726307+0.09217207048873927j),(0.0068588378401735345-0.026068110311734213j),(0.14050551879581147-0.003496061295884246j),0.10369425753447586,0.1418732466241537,1,impedance,24,2009.0
(878.217041015625-1.3520126342773438j),(286.1924743652344-8.68079948425293j),(3.0659463331025414+0.0882722467419821j),(0.0068588378401735345-0.026068110311734213j),(0.14050551879581147-0.003496061295884246j),0.10369425753447586,0.1418732466241537,1,impedance,24,2009.0
(878.0381469726562-1.6487178802490234j),(286.69366455078125-8.07804012298584j),(3.060367689379629+0.08047982204909249j),(0.0068588378401735345-0.026068110311734213j),(0.14050551879581147-0.003496061295884246j),0.10369425753447586,0.1418732466241537,1,impedance,24,2009.0
(876.7135620117188-0.8619766235351562j),(288.32135009765625-10.471761703491211j),(3.036854038646802+0.10730816565259468j),(0.0068588378401735345-0.026068110311734213j),(0.14050551879581147-0.003496061295884246j),0.10369425753447586,0.1418732466241537,1,impedance,24,2009.0
(876.0433349609375-2.181978225708008j),(289.0061340332031-8.859193801879883j),(3.0286130246249465+0.08528916381930542j),(0.0068588378401735345-0.026068110311734213j),(0.14050551879581147-0.003496061295884246j),0.10369425753447586,0.1418732466241537,1,impedance,24,2009.0
(873.5767211914062-3.9189224243164062j),(291.3384704589844-10.030616760253906j),(2.995406638893647+0.08967869423624318j),(0.0068588378401735345-0.026068110311734213j),(0.14050551879581147-0.003496061295884246j),0.10369425753447586,0.1418732466241537,1,impedance,24,2009.0
(874.0288696289062-4.484371185302734j),(289.82476806640625-7.521781921386719j),(3.0140863136810285+0.06275146489300484j),(0.0068588378401735345-0.026068110311734213j),(0.14050551879581147-0.003496061295884246j),0.10369425753447586,0.1418732466241537,1,impedance,24,2009.0
(872.5810546875-14.495309829711914j),(292.45001220703125-13.71975326538086j),(2.9794609265138967+0.09021083208991401j),(0.0068588378401735345-0.026068110311734213j),(0.14050551879581147-0.003496061295884246j),0.10369425753447586,0.1418732466241537,1,impedance,24,2009.0
(871.4686889648438-15.197874069213867j),(293.92279052734375-10.194222450256348j),(2.963186718285679+0.05106616765479807j),(0.0068588378401735345-0.026068110311734213j),(0.14050551879581147-0.003496061295884246j),0.10369425753447586,0.1418732466241537,1,impedance,24,2009.0
(871.0865478515625-16.605762481689453j),(294.30169677734375-8.269255638122559j),(2.95909131165646+0.026719927601690206j),(0.0068588378401735345-0.026068110311734213j),(0.14050551879581147-0.003496061295884246j),0.10369425753447586,0.1418732466241537,1,impedance,24,2009.0
(870.6275024414062-18.284557342529297j),(293.9086608886719-6.731200218200684j),(2.9621094507483567+0.005627579785098118j),(0.0068588378401735345-0.026068110311734213j),(0.14050551879581147-0.003496061295884246j),0.10369425753447586,0.1418732466241537,1,impedance,24,2009.0
(871.9588623046875-20.952743530273438j),(293.4498596191406-3.891512870788574j),(2.9718308871073598-0.03199124169107556j),(0.0068588378401735345-0.026068110311734213j),(0.14050551879581147-0.003496061295884246j),0.10369425753447586,0.1418732466241537,1,impedance,24,2009.0
