Sense_current,Battery_current,Current_ratio,Battery_impedance,Rectified_impedance,Re,Rct,id_cycle,type,ambient_temperature,time
(934.5615844726562-62.70311737060547j),(222.23619079589844-53.10336685180664j),(4.041900620243746+0.6836663889018884j),(0.18676424374923847-0.3530410588235182j),(0.21663905083209078-0.0061455539693155955j),0.10157829311159554,0.23471686484653742,1,impedance,24,2010.0
(933.7296142578125-71.14611053466797j),(223.68850708007812-48.036190032958984j),(4.055518783173515+0.5528471803507481j),(0.18676424374923847-0.3530410588235182j),(0.21663905083209078-0.0061455539693155955j),0.10157829311159554,0.23471686484653742,1,impedance,24,2010.0
(932.5990600585938-73.16759490966797j),(222.54412841796875-43.978580474853516j),(4.0956516316793055+0.48059389718084256j),(0.18676424374923847-0.3530410588235182j),(0.21663905083209078-0.0061455539693155955j),0.10157829311159554,0.23471686484653742,1,impedance,24,2010.0
(933.81591796875-76.01429748535156j),(224.13587951660156-41.24479293823242j),(4.090198737379225+0.4135219346138161j),(0.18676424374923847-0.3530410588235182j),(0.21663905083209078-0.0061455539693155955j),0.10157829311159554,0.23471686484653742,1,impedance,24,2010.0
(934.5816040039062-70.5197525024414j),(224.61024475097656-38.80619812011719j),(4.092972968096664+0.39318316711561224j),(0.18676424374923847-0.3530410588235182j),(0.21663905083209078-0.0061455539693155955j),0.10157829311159554,0.23471686484653742,1,impedance,24,2010.0
(932.7236328125-73.37804412841797j),(224.32281494140625-35.950523376464844j),(4.104944313780117+0.33075927833110075j),(0.18676424374923847-0.3530410588235182j),(0.21663905083209078-0.0061455539693155955j),0.10157829311159554,0.23471686484653742,1,impedance,24,2010.0
(932.4070434570312-74.98393249511719j),(225.5059356689453-36.866180419921875j),(4.080049058373581+0.3345006950227403j),(0.18676424374923847-0.3530410588235182j),(0.21663905083209078-0.0061455539693155955j),0.10157829311159554,0.23471686484653742,1,impedance,24,2010.0
(931.1054077148438-73.22252655029297j),(226.54913330078125-35.95635223388672j),(4.059000704130665+0.3210090960201112j),(0.18676424374923847-0.3530410588235182j),(0.21663905083209078-0.0061455539693155955j),0.10157829311159554,0.23471686484653742,1,impedance,24,2010.0
(929.9279174804688-72.22854614257812j),(228.6042938232422-38.897647857666016j),(4.005639169530707+0.36561603599329834j),(0.18676424374923847-0.3530410588235182j),(0.21663905083209078-0.0061455539693155955j),0.10157829311159554,0.23471686484653742,1,impedance,24,2010.0
(926.6282348632812-70.3081283569336j),(230.60179138183594-39.80261993408203j),(3.953157539336479+0.37743808579833527j),(0.18676424374923847-0.3530410588235182j),(0.21663905083209078-0.0061455539693155955j),0.10157829311159554,0.23471686484653742,1,impedance,24,2010.0
