Sense_current,Battery_current,Current_ratio,Battery_impedance,Rectified_impedance,Re,Rct,id_cycle,type,ambient_temperature,time
(809.1263427734375-17.119356155395508j),(352.85009765625-103.61870574951172j),(2.124180242313296+0.5752738986898136j),(0.12170250500133437-0.11049676515302005j),(0.046799041479114255-0.0002248616820325582j),0.02834045552997675,0.044702257716667325,0,impedance,43,2009.0
(798.6383056640625-29.411834716796875j),(358.8372497558594-86.94387817382812j),(2.1209735923468136+0.4319335158531162j),(0.12170250500133437-0.11049676515302005j),(0.046799041479114255-0.0002248616820325582j),0.02834045552997675,0.044702257716667325,0,impedance,43,2009.0
(799.6278686523438-39.47426986694336j),(359.47412109375-77.96977996826172j),(2.147238195075151+0.35592386832526873j),(0.12170250500133437-0.11049676515302005j),(0.046799041479114255-0.0002248616820325582j),0.02834045552997675,0.044702257716667325,0,impedance,43,2009.0
(800.1270141601562-49.21696090698242j),(358.20367431640625-68.14642333984375j),(2.1809258577619355+0.27751065384401447j),(0.12170250500133437-0.11049676515302005j),(0.046799041479114255-0.0002248616820325582j),0.02834045552997675,0.044702257716667325,0,impedance,43,2009.0
(797.4247436523438-48.80811309814453j),(361.36834716796875-63.413536071777344j),(2.16375237795329+0.24463425494900784j),(0.12170250500133437-0.11049676515302005j),(0.046799041479114255-0.0002248616820325582j),0.02834045552997675,0.044702257716667325,0,impedance,43,2009.0
(797.957763671875-52.85759735107422j),(362.42205810546875-57.8392219543457j),(2.169749943845979+0.20042668378458287j),(0.12170250500133437-0.11049676515302005j),(0.046799041479114255-0.0002248616820325582j),0.02834045552997675,0.044702257716667325,0,impedance,43,2009.0
(793.9417724609375-58.111671447753906j),(365.86541748046875-53.36762237548828j),(2.147513379954765+0.15441746872125847j),(0.12170250500133437-0.11049676515302005j),(0.046799041479114255-0.0002248616820325582j),0.02834045552997675,0.044702257716667325,0,impedance,43,2009.0
(794.546630859375-61.783775329589844j),(365.68743896484375-48.692161560058594j),(2.1570016669557566+0.11825754377987555j),(0.12170250500133437-0.11049676515302005j),(0.046799041479114255-0.0002248616820325582j),0.02834045552997675,0.044702257716667325,0,impedance,43,2009.0
(794.9229736328125-65.04737854003906j),(364.57421875-45.84272003173828j),(2.1685618970647216+0.09426173221030655j),(0.12170250500133437-0.11049676515302005j),(0.046799041479114255-0.0002248616820325582j),0.02834045552997675,0.044702257716667325,0,impedance,43,2009.0
(794.6220703125-63.56415939331055j),(365.4181823730469-45.370079040527344j),(2.1628118575362962+0.09458419750338702j),(0.12170250500133437-0.11049676515302005j),(0.046799041479114255-0.0002248616820325582j),0.02834045552997675,0.044702257716667325,0,impedance,43,2009.0
(794.2591552734375-58.87751388549805j),(366.52874755859375-39.76630401611328j),(2.158990926581388+0.07360289158398102j),(0.12170250500133437-0.11049676515302005j),(0.046799041479114255-0.0002248616820325582j),0.02834045552997675,0.044702257716667325,0,impedance,43,2009.0
(791.822509765625-59.76362991333008j),(368.87994384765625-36.72440719604492j),(2.1414632644147282+0.05118288299297022j),(0.12170250500133437-0.11049676515302005j),(0.046799041479114255-0.0002248616820325582j),0.02834045552997675,0.044702257716667325,0,impedance,43,2009.0
(792.7254028320312-58.70359802246094j),(368.32635498046875-36.867515563964844j),(2.1466819663898207+0.05549218107235974j),(0.12170250500133437-0.11049676515302005j),(0.046799041479114255-0.0002248616820325582j),0.02834045552997675,0.044702257716667325,0,impedance,43,2009.0
(793.27880859375-61.021461486816406j),(368.772705078125-35.48320770263672j),(2.1471747105160848+0.04112881601977975j),(0.12170250500133437-0.11049676515302005j),(0.046799041479114255-0.0002248616820325582j),0.02834045552997675,0.044702257716667325,0,impedance,43,2009.0
(790.51171875-59.291316986083984j),(369.44769287109375-36.08612060546875j),(2.135018496962917+0.04805340061068089j),(0.12170250500133437-0.11049676515302005j),(0.046799041479114255-0.0002248616820325582j),0.02834045552997675,0.044702257716667325,0,impedance,43,2009.0
(793.9144287109375-41.6795654296875j),(366.7806701660156-26.400341033935547j),(2.1615288503597525+0.0419475033063674j),(0.12170250500133437-0.11049676515302005j),(0.046799041479114255-0.0002248616820325582j),0.02834045552997675,0.044702257716667325,0,impedance,43,2009.0
(790.7970581054688-41.59541320800781j),(372.6385192871094-25.67914581298828j),(2.1197817080258674+0.03445368554130019j),(0.12170250500133437-0.11049676515302005j),(0.046799041479114255-0.0002248616820325582j),0.02834045552997675,0.044702257716667325,0,impedance,43,2009.0
(789.6060791015625-41.250099182128906j),(372.0048828125-26.67374038696289j),(2.1196223864288792+0.041096659689747614j),(0.12170250500133437-0.11049676515302005j),(0.046799041479114255-0.0002248616820325582j),0.02834045552997675,0.044702257716667325,0,impedance,43,2009.0
